name,nodes,edges,density,limit,has_leafs,int_only
g000355,1000,2000,0.004004004004004004,0.725,True,True
g000356,2865,4267,0.001040051868534714,5.719,True,True
g000357,370,721,0.010561781293488611,0.111,True,True
g000358,605,23881,0.13070439494280553,0.922,False,False
g000359,80,160,0.05063291139240506,0.010,True,True
g000360,12,30,0.45454545454545453,0.001,False,True
g000361,390,786,0.010361874629226815,0.128,False,True
g000362,552,95735,0.629520765932823,1.896,False,True
g000363,2000,19990,0.01,3.629,False,True
g000364,100,180,0.03636363636363636,0.015,False,True
g000365,17,68,0.5,0.001,False,True
g000366,853,1590,0.004375608870102208,0.529,True,True
g000367,595,29544,0.1671844495373907,1.233,False,False
g000368,7,9,0.42857142857142855,0.001,False,True
g000369,254,361,0.011235255672092373,0.058,True,True
g000370,559,55732,0.35734574669308355,1.232,False,False
g000372,138,257,0.027187136358827885,0.018,True,True
g000373,11628,321300,0.004753002313127792,151.869,False,False
g000374,66,605,0.28205128205128205,0.007,False,False
g000375,352,14612,0.23653198653198654,0.396,True,True
g000376,50,1209,0.986938775510204,0.015,False,True
g000377,3398,3966,0.0006871693560585518,7.008,True,True
g000378,1416,1978,0.0019744065800243555,1.366,True,True
g000379,660,1320,0.006069802731411229,0.420,False,False
g000380,712,1217,0.0048080721882457055,0.395,True,True
g000382,16,15,0.125,0.001,True,True
g000383,3636,6789,0.0010273241904658142,8.834,True,True
g000384,40,240,0.3076923076923077,0.005,False,True
g000385,3360,4478764,0.7936680417924836,68.122,False,True
g000386,100,2475,0.5,0.043,False,True
g000387,20,50,0.2631578947368421,0.002,False,True
g000388,6163,804818,0.04238515882729924,134.395,False,False
g000390,500,12458,0.09986372745490982,0.452,False,True
g000391,100,495,0.1,0.018,False,True
g000392,4045,79608,0.00973323112022389,24.902,False,False
g000393,640,4135,0.020222026604068858,0.469,False,True
g000394,58,1653,1.0,0.023,False,True
g000395,125,375,0.04838709677419355,0.023,False,True
g000396,650,9750,0.046224961479198766,0.768,False,False
g000398,1000,49479,0.09905705705705706,2.640,False,True
g000399,100,1425,0.2878787878787879,0.034,False,True
g000400,2382,2674,0.0009429534331227733,3.534,True,True
g000401,50,122,0.09959183673469388,0.005,True,True
g000402,125,750,0.0967741935483871,0.025,False,True
g000403,800,19176,0.06,0.978,False,True
g000404,969,20808,0.04436711613745106,1.364,False,False
g000406,850,105582,0.29261276241945544,3.209,False,False
g000407,320,480,0.009404388714733543,0.093,True,True
g000408,868,145386,0.38637921961953664,4.534,False,False
g000409,659,29655,0.13677811550151975,1.117,False,True
g000411,14,13,0.14285714285714285,0.001,True,True
g000412,100,2475,0.5,0.050,False,True
g000413,4533,1722650,0.16770709024279926,130.513,False,False
g000414,100,2475,0.5,0.042,False,True
g000415,19112,35665,0.0001952912003433314,229.706,False,True
g000416,426,489,0.00540182270091135,0.163,True,True
g000417,300,44850,1.0,0.465,False,True
g000418,320,640,0.012539184952978056,0.100,True,True
g000419,150,8827,0.7898881431767337,0.161,False,True
g000420,4520,858155,0.08402624513607247,81.035,False,False
g000421,2034,7756,0.003751279889686447,2.937,True,False
g000422,80,3160,1.0,0.029,False,True
g000423,35,315,0.5294117647058824,0.005,False,True
g000424,873,302621,0.7950571161343885,6.422,False,True
g000425,320,10208,0.2,0.307,False,True
g000426,233,431,0.015946425928666567,0.050,True,True
g000427,533,80967,0.5710829606850146,1.041,False,False
g000428,40,240,0.3076923076923077,0.005,False,True
g000429,80,3128,0.9898734177215189,0.050,False,True
g000430,640,40896,0.2,1.457,False,True
g000431,561,70490,0.44875222816399285,1.130,False,False
g000432,2153,250371,0.10807561680166172,16.422,False,False
g000433,200,9857,0.49532663316582914,0.211,False,True
g000434,865,27014,0.07229180047099122,1.667,False,False
g000435,420,619,0.007034890328446414,0.136,True,True
g000436,1005,1731,0.003431051911755961,0.751,True,True
g000437,80,632,0.2,0.018,False,True
g000438,1000,100000,0.2002002002002002,4.656,False,False
g000439,4772,5895806,0.5179207713267658,271.225,False,False
g000440,100,2475,0.5,0.044,False,True
g000441,897,10491,0.026106366459627328,1.131,False,False
g000442,120,2128,0.2980392156862745,0.050,False,True
g000443,320,10208,0.2,0.302,False,True
g000444,574,3530,0.021465360502520507,0.290,False,True
g000445,4757,9514,0.0008410428931875525,20.395,False,False
g000446,80,160,0.05063291139240506,0.010,True,True
g000447,3906,7812,0.001024327784891165,15.153,False,False
g000448,320,10208,0.2,0.303,False,True
g000449,4,5,0.8333333333333334,0.001,False,True
g000450,1000,88709,0.1775955955955956,3.742,False,True
g000451,6738,8266625,0.3642173907660645,434.206,False,False
g000452,80,316,0.1,0.010,False,True
g000453,986,324622,0.6684898219746502,8.325,False,False
g000454,60,150,0.0847457627118644,0.007,False,True
g000455,164,211,0.015786323507406854,0.032,True,True
g000456,30,45,0.10344827586206896,0.002,False,True
g000457,200,5976,0.3003015075376884,0.144,False,True
g000458,120,2133,0.2987394957983193,0.051,False,True
g000459,640,40896,0.2,1.450,False,True
g000460,100,2475,0.5,0.048,False,True
g000461,4483,3734339,0.3717090584560464,244.893,False,False
g000462,320,51040,1.0,0.717,False,True
g000463,640,4135,0.020222026604068858,0.488,False,True
g000464,128,247,0.030388779527559057,0.020,True,True
g000465,100,3000,0.6060606060606061,0.052,False,True
g000466,100,2475,0.5,0.043,False,True
g000467,6112,7248832,0.3881525118638521,422.260,False,True
g000468,737,917,0.0033810689634829806,0.470,True,False
g000469,5911,6856760,0.3925549915397631,391.221,False,True
g000470,6153,7654152,0.40441181598750714,414.311,False,False
g000471,160,12720,1.0,0.131,False,True
g000472,320,480,0.009404388714733543,0.088,True,True
g000473,640,40896,0.2,1.419,False,True
g000474,3375,10125,0.0017783046828689982,6.061,False,True
g000475,537,723,0.0050237638622529805,0.193,True,True
g000476,8000,64177,0.0020057819727465932,57.363,False,True
g000477,3,3,1.0,0.001,False,True
g000478,5,6,0.6,0.001,False,True
g000479,590,56049,0.322574889931225,1.030,False,False
g000480,80,3160,1.0,0.026,False,True
g000481,250,31125,1.0,0.316,False,True
g000482,13963,15315,0.00015711607640316275,107.869,True,True
g000483,671,2030,0.009030851702738173,0.312,True,True
g000484,682,1364,0.005873715124816446,0.501,False,False
g000486,3657,8164,0.0012212423163753575,9.475,True,False
g000487,640,4135,0.020222026604068858,0.472,False,True
g000488,100,2475,0.5,0.049,False,True
g000489,826,91608,0.26886198547215495,1.712,False,False
g000490,595,26754,0.15139631610219845,0.638,False,False
g000491,3114,233139,0.0481002347666291,40.353,False,True
g000492,982,221200,0.45923462280270144,5.648,False,False
g000493,2928,1291248,0.3013324222753673,64.206,False,False
g000494,98,134,0.02819272038712392,0.011,True,True
g000495,5438,3151321,0.2131690270369689,213.206,False,True
g000496,138,3925,0.41521210197820796,0.077,False,True
g000497,2048,11263,0.005373240565461651,4.404,False,True
g000498,640,40896,0.2,1.448,False,True
g000499,450,8169,0.08086117297698589,0.244,True,True
g000500,666,221445,1.0,3.287,False,True
g000501,100,2475,0.5,0.043,False,True
g000502,926,211128,0.492972972972973,5.999,False,False
g000503,5046,5695279,0.44744183050131064,298.605,False,False
g000504,250,3183,0.10226506024096385,0.122,False,True
g000505,40,240,0.3076923076923077,0.005,False,True
g000506,414,244,0.0028541016013381524,0.279,True,False
g000507,35,315,0.5294117647058824,0.005,False,True
g000508,19100,35653,0.00019547088482744498,228.815,False,True
g000509,838,1763,0.005027045676826261,0.515,True,True
g000510,2048,11263,0.005373240565461651,4.468,False,True
g000511,160,240,0.018867924528301886,0.026,True,True
g000512,128,227,0.02792814960629921,0.020,True,True
g000513,2000,4000,0.002001000500250125,1.878,False,True
g000514,1000,5753,0.011517517517517518,1.096,False,True
g000515,1000,8201,0.01641841841841842,1.043,False,True
g000516,1000,5754,0.01151951951951952,1.125,False,True
g000517,100,495,0.1,0.016,False,True
g000518,220,374,0.015525114155251141,0.044,True,True
g000519,189,353,0.019869413486434763,0.039,True,True
g000520,522,1054,0.007751082871871806,0.225,False,True
g000521,631,66149,0.3328000402485347,2.040,False,False
g000522,100,180,0.03636363636363636,0.015,False,True
g000523,80,3160,1.0,0.026,False,True
g000524,2218,336856,0.1370083537611855,17.578,False,False
g000525,640,4135,0.020222026604068858,0.479,False,True
g000526,320,640,0.012539184952978056,0.098,True,True
g000527,100,4000,0.8080808080808081,0.056,False,True
g000528,399,1500,0.01889144972985227,0.157,True,True
g000529,3738,7013,0.0010040872205740378,9.300,True,True
g000530,800,19176,0.06,0.976,False,True
g000531,437,838,0.008796422648164088,0.158,True,True
g000532,200,15677,0.787788944723618,0.297,False,True
g000533,1000,9990,0.02,0.992,False,True
g000534,543,107581,0.7310826146935503,2.406,False,False
g000536,702,16146,0.06562054208273894,0.788,False,True
g000538,23,71,0.28063241106719367,0.002,False,True
g000539,2820,4956,0.0012468583245907332,5.776,True,False
g000540,320,10208,0.2,0.310,False,True
g000541,71,97,0.03903420523138833,0.007,True,True
g000543,64,192,0.09523809523809523,0.007,False,True
g000544,200,5877,0.29532663316582913,0.146,False,True
g000545,2000,19990,0.01,3.633,False,True
g000546,1294,1853,0.0022149943041295957,1.188,True,True
g000547,659,1319,0.006083639667729036,0.346,True,False
g000548,160,320,0.025157232704402517,0.029,True,True
g000549,160,812,0.06383647798742138,0.040,False,True
g000550,80,160,0.05063291139240506,0.010,True,True
g000551,125,3891,0.5020645161290322,0.067,False,True
g000552,640,204480,1.0,2.294,False,True
g000553,4958,9916,0.0008069396812588259,24.032,False,False
g000554,1426,2852,0.002807017543859649,2.120,False,False
g000555,80,3128,0.9898734177215189,0.050,False,True
g000556,1160,2089,0.0031076135788878642,0.939,False,True
g000557,772,1941,0.006522045926493417,0.456,True,False
g000558,150,3250,0.29082774049217003,0.078,False,True
g000559,2623,714432,0.20775903357990527,38.090,False,False
g000560,770,249343,0.8421900596152871,5.861,False,False
g000561,859,333864,0.9059810969007709,7.720,False,False
g000562,941,373316,0.8440907138173513,9.341,False,False
g000563,1000,1250,0.0025025025025025025,0.690,True,True
g000564,2762,4047,0.0010613854240073477,5.234,True,True
g000565,160,2544,0.2,0.072,False,True
g000566,2753,598470,0.15798568580575947,35.069,False,False
g000567,512,28089,0.21472144080234834,0.945,False,False
g000568,30,211,0.4850574712643678,0.005,False,True
g000569,1568,599124,0.4876763085578839,11.715,False,False
g000570,35,315,0.5294117647058824,0.005,False,True
g000571,833,94129,0.27163461538461536,3.156,False,False
g000572,200,19900,1.0,0.204,False,True
g000573,679,103208,0.44837758112094395,2.937,False,False
g000574,160,2544,0.2,0.072,False,True
g000575,640,1280,0.006259780907668232,0.350,True,True
g000576,53,80,0.05805515239477504,0.004,False,True
g000577,363,8688,0.1322314049586777,0.262,False,True
g000578,97,4656,1.0,0.054,False,True
g000579,320,51040,1.0,0.487,False,True
g000580,3756,2084580,0.2956058588548602,115.801,False,False
g000581,100,495,0.1,0.018,False,True
g000582,80,3160,1.0,0.030,False,True
g000583,3740,2307580,0.33003476865472053,140.354,False,False
g000584,500,12500,0.10020040080160321,0.573,False,False
g000585,31,120,0.25806451612903225,0.004,False,True
g000586,3809,966007,0.1331994270535728,64.999,False,False
g000587,120,5600,0.7843137254901961,0.101,False,True
g000588,80,3160,1.0,0.030,False,True
g000589,800,19176,0.06,0.984,False,True
g000590,429,4588,0.04997494717120885,0.289,False,False
g000591,900,1800,0.004449388209121246,0.818,False,True
g000592,1000,87209,0.1745925925925926,3.268,False,False
g000593,510,87975,0.6777996070726916,1.894,False,False
g000594,250,31125,1.0,0.317,False,True
g000595,640,40896,0.2,1.451,False,True
g000596,640,4135,0.020222026604068858,0.483,False,True
g000597,2500,3125,0.0010004001600640256,4.060,True,True
g000598,787,1705,0.005512607867671546,0.493,True,False
g000599,678,431,0.0018779710940597725,0.705,True,True
g000600,450,16750,0.1658005444196981,0.468,False,True
g000601,696,188286,0.778491689407095,4.348,False,False
g000602,160,12720,1.0,0.113,False,True
g000603,13,12,0.15384615384615385,0.001,True,True
g000604,40,240,0.3076923076923077,0.005,False,True
g000605,640,960,0.004694835680751174,0.308,True,True
g000606,17,68,0.5,0.001,False,True
g000607,1000,160000,0.3203203203203203,4.317,False,True
g000609,896,146929,0.36644303671189143,4.183,False,False
g000610,957,1554,0.003397122283285896,0.683,True,True
g000611,50,63,0.05142857142857143,0.004,True,True
g000612,2468,811438,0.2665453023672608,38.656,False,False
g000613,396,781,0.009985935302390999,0.129,False,True
g000614,880,2438,0.0063036508428999894,0.626,True,False
g000615,1000,2000,0.004004004004004004,0.729,True,True
g000616,118,160,0.023178328263074026,0.016,True,True
g000617,728,1456,0.005502063273727648,0.537,False,False
g000618,126,700,0.08888888888888889,0.017,False,True
g000619,49,67,0.05697278911564626,0.004,True,True
g000620,100,494,0.0997979797979798,0.018,False,True
g000621,100,4455,0.9,0.076,False,True
g000622,90,400,0.09987515605493133,0.015,False,True
g000623,500,50000,0.40080160320641284,1.331,False,False
g000624,2067,4134,0.001936108422071636,3.933,False,False
g000625,5695,476094,0.029363749651913986,30.031,False,False
g000626,640,204480,1.0,2.810,False,True
g000627,100,464,0.09373737373737374,0.018,False,True
g000628,2814,404753,0.10226481729789931,28.547,False,False
g000629,80,632,0.2,0.018,False,True
g000630,1599,478939,0.37487368904689333,16.329,False,False
g000631,320,480,0.009404388714733543,0.090,True,True
g000632,1000,5916,0.011843843843843843,0.550,False,True
g000633,1343,2594,0.0028785344996909517,1.280,True,True
g000634,320,1845,0.03614811912225705,0.136,False,True
g000635,330,3360,0.061895551257253385,0.173,False,True
g000636,50,131,0.10693877551020409,0.005,False,True
g000637,100,4905,0.990909090909091,0.072,False,True
g000638,2818,4419,0.0011133357671019484,5.438,True,True
g000639,640,4135,0.020222026604068858,0.478,False,True
g000640,160,320,0.025157232704402517,0.030,True,True
g000641,118,188,0.02723453570911198,0.016,True,True
g000642,320,480,0.009404388714733543,0.089,True,True
g000643,1000,5000,0.01001001001001001,0.916,False,True
g000644,10000,79778,0.0015957195719571958,89.269,False,True
g000645,852,125244,0.345475910693302,3.867,False,False
g000646,3244,1787444,0.33980881899475796,109.173,False,False
g000648,429,702,0.0076465590484282074,0.148,True,True
g000649,2500,62500,0.020008003201280513,9.849,False,True
g000650,18,20,0.13071895424836602,0.001,True,True
g000651,100,2475,0.5,0.048,False,True
g000652,21,105,0.5,0.002,False,True
g000653,160,320,0.025157232704402517,0.029,True,True
g000654,2528,2432377,0.7615151928789329,84.183,False,False
g000655,34,153,0.2727272727272727,0.004,False,True
g000656,197,250,0.01294934217341759,0.032,True,True
g000657,2686,1034110,0.28677839851024206,53.348,False,True
g000658,17,68,0.5,0.001,False,True
g000659,545,64700,0.4364543982730707,1.682,False,False
g000660,320,480,0.009404388714733543,0.089,True,True
g000661,931,19110,0.044142614601018676,1.248,False,False
g000662,80,120,0.0379746835443038,0.009,True,True
g000663,294,568,0.013187527570755265,0.074,False,True
g000664,640,204480,1.0,2.291,False,True
g000666,160,2544,0.2,0.070,False,True
g000667,807,261633,0.8044775706365825,6.239,False,False
g000668,640,40896,0.2,1.453,False,True
g000669,4667,10293,0.0009453430443536073,15.756,True,False
g000670,2000,4000,0.002001000500250125,3.852,False,True
g000671,150,8817,0.788993288590604,0.160,False,True
g000672,1000,5765,0.011541541541541541,1.107,False,True
g000673,640,204480,1.0,2.829,False,True
g000674,660,26815,0.12330436382029705,1.189,False,False
g000675,50,763,0.6228571428571429,0.014,False,True
g000676,640,1280,0.006259780907668232,0.354,True,True
g000677,17127,27352,0.00018650129255037184,201.777,True,True
g000678,250,4100,0.13172690763052208,0.125,False,False
